Timestamp,Station,Freeway,Direction,Lane Type,Total Flow (veh/5min),Lane1 Flow (veh/5min),Lane2 Flow (veh/5min),Lane3 Flow (veh/5min),Lane4 Flow (veh/5min),Lane5 Flow (veh/5min),Lane6 Flow (veh/5min),Latitude,Longitude,Location,Abs_PM
2024-12-10 06:00:00,770388,210,W,FF,20.0,20.0,,,,,,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08
2024-12-10 06:00:00,775725,210,W,FF,,,,,,,,34.155945,-118.157667,WB 210 CON,24.49
2024-12-10 06:05:00,770388,210,W,FF,41.0,41.0,,,,,,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08
2024-12-10 06:05:00,775725,210,W,FF,,,,,,,,34.155945,-118.157667,WB 210 CON,24.49
2024-12-10 06:10:00,770388,210,W,FF,24.0,24.0,,,,,,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08
2024-12-10 06:10:00,775725,210,W,FF,,,,,,,,34.155945,-118.157667,WB 210 CON,24.49
2024-12-10 06:15:00,770388,210,W,FF,37.0,37.0,,,,,,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08
2024-12-10 06:15:00,775725,210,W,FF,,,,,,,,34.155945,-118.157667,WB 210 CON,24.49
2024-12-10 06:20:00,770388,210,W,FF,21.0,21.0,,,,,,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08
2024-12-10 06:20:00,775725,210,W,FF,,,,,,,,34.155945,-118.157667,WB 210 CON,24.49
2024-12-10 06:25:00,770388,210,W,FF,12.0,12.0,,,,,,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08
2024-12-10 06:25:00,775725,210,W,FF,,,,,,,,34.155945,-118.157667,WB 210 CON,24.49
2024-12-10 06:30:00,770388,210,W,FF,37.0,37.0,,,,,,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08
2024-12-10 06:30:00,775725,210,W,FF,,,,,,,,34.155945,-118.157667,WB 210 CON,24.49
2024-12-10 06:35:00,770388,210,W,FF,33.0,33.0,,,,,,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08
2024-12-10 06:35:00,775725,210,W,FF,,,,,,,,34.155945,-118.157667,WB 210 CON,24.49
2024-12-10 06:40:00,770388,210,W,FF,43.0,43.0,,,,,,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08
2024-12-10 06:40:00,775725,210,W,FF,,,,,,,,34.155945,-118.157667,WB 210 CON,24.49
2024-12-10 06:45:00,770388,210,W,FF,58.0,58.0,,,,,,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08
2024-12-10 06:45:00,775725,210,W,FF,,,,,,,,34.155945,-118.157667,WB 210 CON,24.49
2024-12-10 06:50:00,770388,210,W,FF,35.0,35.0,,,,,,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08
2024-12-10 06:50:00,775725,210,W,FF,,,,,,,,34.155945,-118.157667,WB 210 CON,24.49
